TransactionID,CustomerID,TransactionAmount,TransactionDateTime,MerchantID,MerchantCategory,TransactionType,CardType,EntryMode,TransactionLocation,IP_Address,DeviceType,CardPresent,PreviousFraudTransactions,AccountAge,DailyTransactionCount,DailyTransactionAmount,IsInternational,TimeSinceLastTransaction,FraudFlag
a9ccba23-dffd-4adb-8b8e-29af10d4b622,2062,718.3574508419724,2023-10-29 18:53:13,31725,Retail,Transfer,Prepaid,Chip,Brownfort,216.69.41.106,Tablet,0,3,1260,8,5594.305886683553,1,71391,0
8af85675-2c00-4f90-a211-4d4b3fb6ae86,2976,2901.2487323583864,2024-11-19 04:47:38,82534,Travel,Transfer,Debit,Online,New Brian,211.72.72.178,Tablet,0,1,3395,5,8218.073615950767,1,24575,0
2c37639e-1e41-49bd-90b4-bab7c2321dd4,2296,1416.3385862556013,2024-12-25 06:15:49,49950,Food,Purchase,Debit,Online,Knappmouth,56.190.14.2,Mobile,0,2,1568,7,1855.5939077107764,1,45929,0
1e871ca3-740c-49c7-9af8-20b7b0be2371,7229,1398.6464102872442,2024-03-31 23:18:29,98954,Retail,Transfer,Prepaid,Online,West Brianfurt,189.254.45.171,Tablet,1,2,2455,4,315.841499416305,1,33298,0
39883dfb-7927-424b-9aa4-63644349a8af,8641,2027.8180939440613,2020-05-15 16:35:37,93576,Electronics,Withdrawal,Prepaid,Online,Edwardsberg,42.194.154.68,Mobile,0,8,2225,3,1627.798129165075,1,13516,0
32b5670d-3616-4e1a-aa22-f482c8188d6e,1125,4343.285980335904,2020-02-01 23:12:23,30557,Food,Withdrawal,Debit,Online,North Stephen,147.109.50.216,Desktop,0,6,3572,5,4531.174752377361,1,19086,1
0768e6c3-9516-494c-9190-83bce40b0332,5632,279.5567026649112,2025-03-15 13:11:26,31825,Food,Withdrawal,Debit,Contactless,Christinaborough,35.241.229.124,Tablet,1,1,2021,9,5237.694628542918,0,58921,0
1368912d-ed4b-4ead-a226-46802e87e6d6,7288,2894.8163819266397,2022-09-30 06:08:47,18998,Electronics,Transfer,Debit,Magstripe,Ericabury,101.11.129.217,POS,1,8,119,4,8578.43420930614,1,30051,0
a1d47f82-5803-43a8-9217-eda6d6e7de01,4596,2624.9331295078796,2023-08-04 15:27:05,46080,Electronics,Purchase,Credit,Online,West Lynn,91.71.79.234,POS,0,6,1214,6,7164.843293222116,1,1631,1
ff4dbc51-2b5a-450a-91d9-614117cf7512,7168,2485.1987267097593,2020-08-26 04:43:16,67797,Electronics,Purchase,Credit,Magstripe,South Elizabeth,50.175.201.124,Mobile,0,5,614,6,9904.002498885506,1,24229,1
59ceb990-aee6-4a7e-b9ee-97c3e8812f0a,8561,2200.616894155629,2022-07-21 16:05:10,25802,Retail,Transfer,Debit,Chip,North Matthew,204.89.212.91,POS,1,5,2413,6,796.4087178398852,0,50771,0
f3fad406-1e49-4e48-ad89-d9e6422cd8bb,9258,2623.6763884729507,2020-01-25 16:10:30,21167,Retail,Transfer,Credit,Contactless,South Brittanybury,20.173.23.139,Mobile,0,3,486,5,1310.9085146738141,1,18254,1
45f4c0bd-8ecb-494e-a752-80ab0e91b6ab,1232,1297.6680797807974,2020-04-24 09:18:40,52407,Retail,Withdrawal,Prepaid,Magstripe,North Wanda,138.33.9.179,Mobile,0,2,1997,9,852.7123822674911,1,35014,0
02d2671b-6242-447c-87d6-c48bbb53966c,7371,1038.5862021177088,2021-12-02 05:44:22,23338,Entertainment,Withdrawal,Prepaid,Chip,Pierceshire,215.106.15.97,POS,0,3,1103,6,5389.195885315597,1,9654,1
beb6a15c-77d0-4734-a6eb-79a130fce04f,5206,439.4002661783856,2020-05-01 18:45:31,86289,Food,Purchase,Debit,Chip,Hillhaven,72.218.18.118,POS,0,2,322,2,2675.9391003551964,1,67733,0
b314b074-d8f9-4203-b72c-bc3c628f3812,8943,1519.5828203020315,2022-09-20 07:50:17,81520,Retail,Withdrawal,Prepaid,Chip,South Jasonton,177.138.169.105,Desktop,0,6,139,4,6839.493071570077,1,3602,0
bbf900c0-6ceb-4ca4-9736-f0d5369b4ede,7891,4832.959404705818,2021-04-23 08:34:04,28895,Entertainment,Withdrawal,Prepaid,Online,East Crystalmouth,142.183.112.21,Mobile,1,4,3408,5,1335.5819756819867,0,41818,0
24cd2e97-e314-4473-80bc-786704df78b8,7738,4723.813371454046,2021-10-18 16:13:09,57910,Food,Transfer,Prepaid,Contactless,Lake Robert,172.59.191.113,POS,0,3,3474,9,1040.8820816256418,0,65095,0
82b808ea-ca8c-4934-b1d7-f3549ee8894c,3472,1677.7170592342402,2024-08-24 17:20:26,75898,Retail,Purchase,Prepaid,Chip,Adamhaven,178.242.174.48,Desktop,1,7,3298,1,4607.053045229549,1,27184,0
ab6346e6-5e22-466e-82e8-a6032b654da4,3739,2856.415411712414,2023-06-12 00:43:56,13454,Electronics,Transfer,Prepaid,Online,South Adriana,178.213.116.142,Desktop,1,1,1290,9,3765.2245491006056,1,78760,0
8d20085b-283b-451a-8762-6a229afdbb48,6401,4548.428978599167,2021-09-06 05:47:52,96540,Travel,Purchase,Credit,Magstripe,Port Mariafurt,144.120.59.28,Mobile,0,2,2381,1,8293.357510791038,0,16406,0
4d4b18aa-2e0a-4e8b-9fe0-4100720f5cf5,2761,35.88819409127889,2025-01-21 03:38:52,70797,Retail,Transfer,Credit,Contactless,Port Amy,13.68.5.221,Tablet,0,9,224,1,8377.165209679557,0,62539,0
83e3b903-3842-4e86-892c-74f013bca574,1876,4054.3644338362715,2021-07-11 02:35:24,93137,Travel,Purchase,Debit,Magstripe,Ericchester,173.146.219.172,POS,0,3,572,4,1183.112392056017,1,68208,0
9e178586-2a84-4b0e-9ed6-eb670ae499c4,4812,4742.105916180651,2020-01-24 13:50:25,60637,Retail,Withdrawal,Prepaid,Magstripe,Brightbury,95.171.247.223,POS,0,9,2824,6,8125.104570622035,0,78106,0
c0da9b4a-00d2-4d8a-a38f-9fc47d3a4f3b,2460,461.1720429961175,2025-01-17 19:49:11,15349,Electronics,Purchase,Credit,Online,Lake Jasonton,212.119.156.66,POS,1,5,3015,2,5646.008173962425,1,33797,0
21448d8d-0ef1-440b-b5ff-3bcedce0b0f7,2733,4940.616125375702,2020-10-29 14:12:49,49963,Travel,Purchase,Credit,Magstripe,Velazquezborough,189.45.69.195,POS,0,3,1584,9,5040.547156028233,1,16776,1
1d0dd8b2-436a-4d99-878c-f4376be63c8c,2605,4803.92778234292,2024-05-25 11:24:53,85583,Entertainment,Transfer,Credit,Contactless,North Sarahville,30.200.73.247,POS,0,4,2641,4,956.6861286837011,0,48962,0
bb0f37b8-1382-429b-8029-54821a54c8ec,6622,2690.01301748353,2021-11-16 16:37:02,17750,Electronics,Purchase,Prepaid,Magstripe,New Stephanie,179.207.199.251,POS,1,6,809,8,7398.911382255891,1,74211,0
d6cbaa1d-6481-4745-93c6-5235787487dc,7767,75.9121891862599,2022-06-16 06:59:04,32463,Travel,Purchase,Credit,Online,Maryborough,184.181.51.20,Desktop,1,7,987,6,605.7414861499864,0,43817,0
13dbc6b7-9eb1-4665-a312-e3e28f4efeba,7986,1291.8718338238282,2021-02-19 11:10:41,84935,Travel,Purchase,Debit,Chip,Lake Christopherstad,22.241.168.51,Mobile,1,5,1915,5,2784.1407787995036,0,4923,0
37a090c8-02b1-4fdb-9412-c423a9c98dad,4517,2252.468652972954,2024-08-01 19:06:31,68792,Electronics,Transfer,Debit,Online,New Juliefort,130.4.204.80,Desktop,0,2,1024,1,963.3610322925908,1,26799,0
829e34bb-fbb4-4f17-9669-206b4c42775d,4735,3466.080010568715,2025-03-17 05:25:42,23686,Electronics,Purchase,Prepaid,Chip,Thomashaven,122.191.62.200,POS,1,3,1544,3,5312.368422310828,1,49079,0
1121016e-bb5d-4472-8cf0-80411afca980,9434,3667.136088793314,2020-08-31 15:19:45,73528,Electronics,Transfer,Debit,Magstripe,Kevinview,24.142.116.178,Mobile,1,0,2909,7,6455.848286508827,0,74446,0
73d72e7e-7baa-4459-be8a-9d203491a1b6,3590,4977.1304570626535,2023-01-01 16:21:56,32787,Food,Withdrawal,Credit,Chip,South Logan,149.44.120.215,POS,1,4,1273,3,8909.642913339443,1,63197,0
079ff219-37ad-46c4-bfbf-4ba9135e9e0e,2063,2940.2297475326677,2021-02-07 02:07:23,24776,Entertainment,Transfer,Prepaid,Online,South Jeremy,100.23.168.209,Mobile,0,4,1780,6,7341.380490752673,1,2229,1
b0967ef9-de0c-40c2-8b90-cd9d51fbcfe9,5324,2693.409408833034,2023-04-15 16:26:07,67427,Retail,Purchase,Debit,Online,New Martinmouth,143.107.96.144,Desktop,1,7,1701,6,9611.43294514853,1,35237,0
2098842c-6f1f-4fd3-9aa9-f4193a7b1504,6342,2668.951121558727,2021-02-16 05:18:07,71086,Travel,Withdrawal,Prepaid,Contactless,Humphreychester,221.22.4.16,Mobile,0,2,3493,9,7611.888830515607,1,39364,0
297167fa-927c-4a03-8aee-9c4faeede3e0,1005,2031.1980709389513,2021-05-22 12:00:27,73308,Retail,Purchase,Credit,Contactless,Port Christina,133.27.8.219,Desktop,1,9,2235,3,2987.7503018915927,1,67784,0
b34f453b-c715-48fd-871d-1e8fb9926e2f,8489,849.9636597428889,2023-12-09 23:02:44,25797,Electronics,Transfer,Debit,Chip,South Richardbury,118.193.195.24,POS,1,3,249,6,5480.3722575260235,0,16966,0
574789bc-442d-4463-ba71-0e89f1ab8e88,9659,4887.395533103294,2022-12-12 22:47:53,15302,Entertainment,Withdrawal,Credit,Chip,West Ryanburgh,66.97.10.29,Mobile,1,3,3199,2,4584.816996806958,0,33640,0
4af94442-2991-4e61-a7f0-cdbaf8ee7ab9,9195,4267.319347399597,2020-09-28 08:26:59,73172,Entertainment,Withdrawal,Debit,Contactless,Cruzton,178.214.48.241,Tablet,1,5,3160,9,5664.02754913707,0,63989,0
44081b4a-1375-4cbb-a577-e04d9bf6790a,6966,2494.173476329715,2024-07-12 10:53:06,48059,Food,Withdrawal,Prepaid,Magstripe,Smithport,91.110.200.120,Tablet,1,8,3117,9,5725.1725007298,1,35151,0
da618576-c702-4da6-a98f-abeec9dcebee,9837,2118.684581473978,2021-07-05 10:37:10,10908,Electronics,Purchase,Debit,Contactless,Lake Amber,146.162.231.14,Desktop,0,4,1818,5,7023.989843835571,1,24548,1
3e1a5894-fd20-45f2-b82d-c56447431c9c,1117,1140.1689625305132,2022-05-28 11:40:16,70252,Travel,Withdrawal,Debit,Magstripe,South William,117.177.93.147,Desktop,0,2,1024,9,839.6077083091875,0,26068,0
3cc72bc2-5fa0-4b9b-ba6a-d99f1d23eaa5,3551,4205.315345122856,2025-01-15 11:57:33,90659,Food,Withdrawal,Debit,Chip,Craigshire,210.175.66.50,Desktop,0,9,2294,8,7469.983837528695,1,13887,1
eaaa490d-8ede-4310-b843-35fd8ae9aba9,6560,3476.3758149417718,2020-03-13 21:22:01,22877,Electronics,Withdrawal,Prepaid,Chip,North Rickyshire,171.196.255.155,Desktop,0,5,2975,1,1445.99869620024,1,45196,0
8df9dc59-7186-4c32-8c3b-a23f322440f1,5289,2578.259306791011,2024-09-27 00:38:06,24239,Food,Withdrawal,Debit,Online,East Michellehaven,28.30.2.122,POS,1,5,3483,1,271.81097615095536,0,72433,0
b1292ce3-2e18-4528-a721-be501bd8e2e4,1846,4951.474427071782,2021-02-04 10:59:07,96971,Retail,Transfer,Credit,Online,East Raymondport,72.238.80.156,Tablet,0,6,3290,2,5193.866364195008,0,44278,0
a41dd6ef-37ae-4926-8510-70a91332d1ca,7316,3058.651572957392,2024-08-17 06:04:10,37313,Electronics,Purchase,Prepaid,Magstripe,Hodgesside,102.155.42.228,Desktop,1,0,3499,3,5818.954837015346,0,1094,0
a95acb0c-15b8-4cf3-bd51-12c782404f11,7469,1858.0136943978844,2021-01-13 09:14:08,52103,Travel,Purchase,Prepaid,Magstripe,West Connie,119.120.184.131,Mobile,0,8,2063,2,358.16219046911897,1,70023,0
a9fabbe5-2c38-41c7-91d1-a589c521e2f1,9915,3861.899377941111,2024-05-30 08:07:59,58408,Travel,Withdrawal,Credit,Contactless,Port Aaronbury,12.156.36.221,Mobile,1,1,826,4,5158.55743665243,0,14314,0
15f5c149-3835-4707-9a59-9fb81f43a7f4,1224,856.460245350302,2022-06-08 05:59:17,93251,Electronics,Transfer,Prepaid,Magstripe,East Luke,135.123.192.143,POS,0,3,2737,8,5350.356381571061,1,51447,0
9ee69b7d-f2ca-47bb-90b6-ea479109dd32,5208,1925.6564894628013,2024-08-10 09:05:42,98771,Food,Withdrawal,Debit,Chip,West Keithport,209.108.140.233,Desktop,1,2,3407,3,534.4240636371615,0,42088,0
044eca0f-e0ee-47e1-a20e-67e0355b8238,7283,1738.0599571360412,2024-12-01 07:04:39,20534,Entertainment,Purchase,Prepaid,Chip,Brianchester,136.47.60.113,Mobile,1,2,2775,4,7118.736998295613,0,15269,0
89b0c2b7-09ba-47ea-81c5-fd47ecfab795,3048,2161.876440063347,2023-12-22 00:55:50,53060,Electronics,Purchase,Credit,Chip,Lake Matthew,141.129.209.202,Desktop,0,4,537,2,2110.7941208260295,1,21555,0
188efb4b-c137-4081-8202-9840c89556b8,7233,2428.967829683652,2020-12-04 15:23:02,27189,Travel,Purchase,Prepaid,Online,New Timothy,104.174.176.121,Mobile,0,7,492,6,7946.6475461147065,1,18689,1
3349920f-c1a6-4eaa-9561-429f6bf25762,2828,2423.44429565622,2022-04-17 04:53:25,96067,Retail,Withdrawal,Credit,Magstripe,Carlstad,167.197.2.118,POS,0,6,1860,8,3115.113076700921,1,21988,0
90c5e8a1-5ed2-4ca7-a813-e6691d2f1cfa,2917,3971.102179078484,2021-03-30 03:23:51,20967,Travel,Withdrawal,Prepaid,Magstripe,West Ryan,116.240.53.90,Mobile,0,6,2340,7,4784.146389327526,0,58931,0
cd9a2579-0872-4708-81e6-7a4c1e2e646c,5234,2089.52628692078,2020-06-26 19:40:01,91991,Entertainment,Transfer,Credit,Online,East Alexisland,188.16.251.217,Desktop,0,8,2165,7,8919.59028539448,1,78162,1
0a639b97-b406-4e50-8239-0a1b608088e9,7988,1713.636826114489,2022-11-07 19:59:24,75563,Travel,Transfer,Prepaid,Online,North Mary,131.16.56.30,Desktop,0,8,592,8,8063.73287385695,0,77497,0
14aa39ba-eab9-4871-9899-086b58c70f67,3026,4050.843824698945,2023-10-29 22:11:03,18660,Entertainment,Purchase,Debit,Online,Lake Brandy,128.123.240.151,POS,1,5,2735,3,7820.817150068698,0,6769,0
5a5a5122-f1ca-4e66-9d71-a0e34bdd9e62,4744,1195.2569044126924,2021-06-18 14:48:52,49823,Electronics,Purchase,Credit,Chip,Elizabethton,205.214.214.128,Tablet,0,9,2792,7,1612.7376341780612,0,40641,0
176dc9a7-8424-4a65-a28f-79eaede4642a,1009,4016.8061144316034,2021-08-10 04:32:56,65842,Travel,Transfer,Credit,Magstripe,Hardinhaven,62.241.141.186,Desktop,0,6,1493,8,490.9424431290919,1,34870,1
a4dbf86f-3d39-4e00-88de-d38f16eff521,1260,2524.9921056539047,2023-05-10 23:28:46,19616,Food,Purchase,Prepaid,Contactless,Snyderburgh,205.70.235.105,Tablet,1,0,948,3,6061.531917299236,1,31348,0
12ec4bc3-5da3-40de-844e-e8c1f0533cfc,7038,1307.941983580634,2020-10-30 18:34:55,85976,Food,Transfer,Prepaid,Contactless,West Joseph,60.103.218.64,Desktop,1,3,1576,9,4112.80950846359,1,3852,0
b828c560-8442-4650-b34e-0561e22801ec,3219,50.38973958132553,2024-07-18 20:43:31,58738,Travel,Withdrawal,Prepaid,Magstripe,Ericamouth,156.48.188.240,POS,0,6,683,4,9091.681991540436,0,58139,0
2d164b2e-8721-4acc-81a3-516b517dd18a,8041,3243.2461488575136,2022-08-05 02:58:44,23107,Travel,Purchase,Debit,Magstripe,Rayport,91.49.10.61,Mobile,1,8,629,1,3502.4367029953883,1,64781,0
b92ad9dd-d06c-4b02-a111-477a3b98d7d5,3060,2557.913638254628,2021-03-01 01:28:04,71404,Retail,Purchase,Prepaid,Online,New Stephen,166.36.53.196,Tablet,1,2,1720,6,4111.378026469244,1,59663,0
ecedb44f-aee9-49ea-b92e-2737899530ac,6287,2230.36148339334,2020-08-28 05:04:21,25954,Travel,Transfer,Credit,Online,Port Lisa,89.207.192.125,Mobile,0,5,593,1,5264.745425058706,0,84824,0
29f03011-0e7b-4cfd-a4ad-2d0c987b8f29,2619,4835.007730518485,2020-10-20 10:47:36,26943,Retail,Withdrawal,Prepaid,Chip,North Christopherstad,41.212.85.174,POS,1,7,387,1,7966.042649664799,1,1453,0
6c18017f-cf3c-406e-8ed5-870888237cef,9512,2858.139923894754,2023-04-05 17:08:00,50725,Retail,Purchase,Debit,Online,Scottbury,14.226.142.59,POS,1,2,1607,2,2690.3075504670164,0,57730,0
7bd9a98a-7b6f-45f8-aaa2-04ee9c5e4068,2342,4317.840731057976,2022-06-16 03:16:44,55434,Retail,Purchase,Prepaid,Magstripe,Alyssamouth,82.126.37.216,POS,1,5,652,3,9418.788365052118,1,51586,0
8556e112-dbed-410b-8fd5-f8c63bc496a9,3832,701.5539298447751,2025-02-22 13:07:16,95751,Retail,Transfer,Prepaid,Chip,Ryanberg,90.18.251.206,Desktop,1,8,2241,2,5403.811916088167,0,31912,0
b3d076f1-ee52-46d0-a0d7-7d19ca52bbf0,3824,2848.1862833314913,2020-08-23 20:38:04,20110,Electronics,Withdrawal,Credit,Contactless,Ravenside,62.229.157.197,Desktop,1,8,101,8,8411.362839132347,1,42140,0
f311ad2a-d4c0-477a-b8cb-886c5fbe1174,2994,4340.55823552086,2022-04-22 04:35:39,97091,Food,Transfer,Prepaid,Magstripe,South Billburgh,76.94.104.67,Desktop,0,5,1094,6,5260.928649725628,1,33554,0
318d7a45-4a57-4f73-9611-7954b0736efe,4490,2917.6132576130904,2023-09-18 00:32:22,26462,Retail,Withdrawal,Debit,Contactless,Ramirezfort,31.133.48.102,Desktop,0,4,1198,1,7722.212025442734,0,78100,0
5339b175-a8df-4aa6-806d-99d60fc991c5,8984,3591.4808197443726,2021-07-08 03:46:58,89232,Food,Withdrawal,Prepaid,Magstripe,Lake Lisamouth,201.102.176.233,Tablet,0,0,2492,6,523.6933173181038,0,68755,0
e8f5222e-71e8-4a2a-ae2c-7b5aedaeeed8,2604,1863.357621221976,2021-01-20 14:41:29,64081,Retail,Transfer,Prepaid,Magstripe,Amandaberg,45.93.213.74,POS,0,2,433,1,7994.132692013306,1,15195,0
7f265360-4d41-49e1-b2e0-32596fa27075,1235,466.7853376001477,2020-12-22 06:22:45,62799,Food,Transfer,Credit,Chip,Lake Melissa,211.201.156.87,Tablet,0,2,1239,9,5244.354703801324,0,7258,0
3438dedc-ea7a-49c2-88b6-f8b0edf623cd,2908,2292.2119741597216,2020-08-26 07:53:11,76567,Travel,Withdrawal,Prepaid,Chip,Port Kelly,96.60.206.97,Desktop,1,3,537,3,4499.6617259839595,1,72235,0
39607ec0-e5aa-4c0a-8d54-2305065ef3e4,9567,1975.4245572400932,2022-04-01 19:08:08,99301,Travel,Transfer,Credit,Online,East Patriciaburgh,185.169.4.58,Mobile,0,4,601,1,1124.98056945256,0,34541,0
9ff4b8cc-44ea-4ead-a046-fba14e9179a2,4530,4335.965610982842,2023-04-07 06:49:47,61224,Food,Purchase,Credit,Magstripe,South Kennethside,18.92.120.246,Tablet,1,7,1667,1,7418.209763696044,1,18426,0
72a8eaf3-9f5e-4242-8dd9-0466cf767d4c,6256,1223.7565352505987,2024-07-10 14:50:13,66063,Retail,Purchase,Prepaid,Magstripe,East Gary,81.167.225.223,Mobile,1,8,2756,2,1320.3248885163473,1,58968,0
5a9c4660-eadd-4851-b6cd-4bb6c8685722,3635,4833.837466537865,2020-08-30 12:16:05,65240,Electronics,Purchase,Credit,Chip,New Juanmouth,169.246.233.169,Desktop,0,6,319,6,1931.254949911891,0,56321,0
9e74d158-1cfd-4596-ba76-e93fea76a7cc,9162,4790.899908423458,2023-12-14 06:51:25,91352,Food,Purchase,Credit,Contactless,Port Danielhaven,2.177.108.83,Tablet,0,9,3358,1,1272.9683245393865,0,44532,0
8ce7ebf4-c959-4dcb-9f5e-51b172d222a8,3560,1241.9200571418364,2022-10-13 22:16:36,27868,Entertainment,Purchase,Prepaid,Online,Port Adam,59.107.227.174,Tablet,1,5,2273,7,75.69032105942517,1,14506,0
a1255db1-65ba-431e-b3be-389f7aeb3282,6415,1743.5195176092159,2022-07-04 00:48:30,85973,Electronics,Transfer,Prepaid,Magstripe,Roseside,69.196.10.234,Tablet,1,2,3421,4,6622.518662871164,0,56760,0
29afa979-1ea1-45a9-8d90-10562effaeb1,4391,4478.300925665056,2023-10-30 15:52:58,90989,Entertainment,Withdrawal,Debit,Chip,South Hayleychester,67.249.250.181,Mobile,0,8,2436,7,2715.732007268349,1,15959,0
129c4c9f-77fa-47bd-afa5-1a5b70aeadfa,6951,4833.277993376057,2020-11-08 21:56:41,32222,Food,Transfer,Debit,Magstripe,Adamton,212.10.53.71,Desktop,0,9,846,4,1503.2098873161046,0,58592,0
05900873-37ac-47fb-b0af-de9d821e546f,6468,2219.97831866604,2021-06-08 05:06:12,89794,Retail,Purchase,Credit,Chip,Markmouth,182.16.67.132,POS,1,0,3413,4,3206.525100318183,0,20626,0
3cca7580-d236-49bb-951a-347fc413beb8,9007,1608.3802429762845,2021-10-01 10:10:12,73924,Entertainment,Purchase,Credit,Online,South Keith,57.147.165.106,POS,1,8,1863,4,4995.856068551306,0,34393,0
7e99bd3d-0dfc-4d2f-aa72-213be5a01244,7413,2632.8395961914525,2022-05-26 17:07:11,88513,Food,Transfer,Prepaid,Contactless,Carpentermouth,18.0.227.254,Desktop,0,2,1528,8,5039.091083634018,0,54701,0
0ade888f-6bb7-4aa6-9d19-29cca4194e91,7941,3440.407185796845,2022-11-19 22:11:31,64649,Electronics,Transfer,Debit,Magstripe,Hallburgh,170.186.249.50,Tablet,0,8,71,2,3678.2881232362747,1,61096,0
db9f1959-8343-4b65-947a-acc0052a134d,5820,1371.0052042980242,2023-10-29 08:03:12,93749,Retail,Withdrawal,Debit,Magstripe,Pricehaven,33.71.37.126,POS,0,9,1153,8,4954.373387703876,0,17730,0
f8b7bfd1-ddfa-425c-9ca5-815808e8b78b,3898,3683.6835072222684,2023-09-20 21:57:55,20223,Entertainment,Purchase,Prepaid,Online,New Erinbury,121.16.66.77,Tablet,1,0,444,1,4279.141163371991,1,9306,0
a6c06094-2cec-498f-ad02-a2c441bda6ab,8546,263.028498787632,2020-03-02 21:28:49,58166,Food,Transfer,Prepaid,Contactless,Dunnport,169.135.255.89,Desktop,1,7,3362,7,8228.425817375013,1,13,0
023c6d3a-38cd-432c-b4a9-445e57da1593,1077,251.22599135826013,2020-06-15 12:34:13,49369,Retail,Withdrawal,Prepaid,Magstripe,Davidside,202.84.238.139,Mobile,1,5,599,7,305.84353523690766,1,25747,0
668b0e1f-e6eb-4ca0-b6e7-49ad9ace95bd,8577,1934.5070872019985,2022-03-14 18:44:19,96379,Retail,Purchase,Prepaid,Online,Taylorside,79.62.250.129,Tablet,1,8,387,6,8681.621031897239,0,34594,0
369a6c15-1013-4338-8c74-3500caef7a1d,5227,1770.5985943432993,2023-06-06 10:18:37,79392,Travel,Purchase,Debit,Magstripe,West Ashley,137.116.59.147,Mobile,0,3,2066,4,2446.7134042294674,1,28118,0
b6c1fc79-8084-4655-ba18-e32ef14f22f1,1600,1581.5879107589255,2021-04-27 04:51:04,69526,Retail,Purchase,Prepaid,Magstripe,South Vanessastad,12.62.119.83,Mobile,0,4,1579,5,7220.604328212143,1,29055,0
b957df6f-065b-482f-ac99-86e9fe71016e,2065,2457.6437145312057,2022-08-09 14:27:11,22661,Food,Transfer,Prepaid,Online,Port Louis,202.66.110.210,Desktop,1,5,1100,1,4056.345767241654,0,2561,0
5c6576f1-1ecd-4e00-a0a0-c8b367e8a346,3136,1182.5184551184468,2024-07-01 19:55:22,25591,Electronics,Purchase,Debit,Online,Brandonmouth,38.167.121.86,Desktop,0,7,1870,6,2950.386315402813,1,11841,1
bd0ec92e-62b4-439e-91ef-ecd179f2ae2c,7943,965.3283027481192,2020-03-15 17:38:51,81718,Travel,Purchase,Prepaid,Chip,North Alexandria,136.96.243.148,Mobile,0,5,553,7,6157.320256268847,1,34670,0
e6cc0eab-6360-4f1b-9fb1-8e3c39987f26,8804,1550.8003976975615,2022-06-09 18:11:22,65235,Food,Withdrawal,Debit,Chip,East Jillmouth,113.144.195.106,Mobile,1,8,2012,2,7691.155344442413,0,11350,0
05985949-dafa-4f63-9bd0-e2f733429a1d,7565,4874.646842687123,2022-06-20 13:15:13,17970,Food,Transfer,Debit,Magstripe,East Kaylatown,33.224.76.174,POS,0,1,2922,8,4504.865166505001,1,41364,0
ce7c1427-c294-4ad4-95d9-d9ed61fa755b,6984,4452.003491109265,2024-02-05 04:09:10,57922,Food,Withdrawal,Prepaid,Online,Estradaport,63.250.50.255,POS,0,7,1389,7,4670.872892224155,1,54872,1
853db9bf-587a-4f12-90a9-c1c69bd31dc2,6142,2226.340320407387,2021-01-09 07:24:43,40755,Entertainment,Transfer,Prepaid,Contactless,Brownburgh,61.53.200.9,Desktop,1,2,3352,8,597.9762828291178,1,50010,0
12758dba-f39c-4e7c-963c-23b206d3128e,5670,2884.842224805944,2021-05-07 02:57:58,29416,Entertainment,Purchase,Credit,Contactless,West Kevin,12.194.179.97,Tablet,1,3,280,4,9240.71984647216,1,14387,0
9ec2ffc8-d0a5-404f-ac4e-ba55bad6199a,3190,4916.787138229061,2021-03-25 23:13:18,23672,Electronics,Withdrawal,Credit,Magstripe,Masonshire,196.12.8.230,Mobile,0,0,771,1,8470.497997498125,0,42957,0
313815fe-d70f-4891-86f8-75a457fb06df,3712,1211.7983757966363,2020-06-28 23:05:41,93468,Food,Transfer,Debit,Chip,Melissafurt,163.113.206.227,Tablet,0,1,1467,7,3985.947947548933,1,16592,0
f84b8dd4-4f11-4928-ae2c-b4d4d915b3fa,3192,3408.004142109507,2020-12-12 20:34:59,56996,Entertainment,Transfer,Debit,Online,New Raymond,104.153.210.9,Mobile,1,3,954,1,7651.856625473979,0,46965,0
e6760a60-ae90-411a-a076-c06804e4410f,2248,3581.343544240912,2022-04-16 13:04:11,84095,Entertainment,Purchase,Credit,Online,Zacharyhaven,89.203.255.111,Desktop,1,9,329,7,3139.6589653275073,0,67358,0
e5836047-757f-4796-8a3d-4f23a5c71a7e,5033,3038.585461881364,2022-02-24 19:12:18,10064,Entertainment,Purchase,Debit,Chip,West Yolanda,105.236.188.173,Tablet,1,3,1560,9,7306.913712197621,1,7741,0
a4b59a83-c1be-476e-bb3c-aae6458cf5f3,2997,447.44880648503715,2020-11-22 21:50:59,78835,Electronics,Withdrawal,Credit,Online,Fisherfort,56.217.188.203,Desktop,0,4,2556,5,5171.750248474963,1,66081,0
df16bf39-9004-4e59-b9a6-f59d5757210a,4687,3385.9770177587443,2020-09-15 15:00:32,80385,Electronics,Withdrawal,Prepaid,Magstripe,Cantustad,31.117.253.179,Mobile,1,8,2498,2,4613.059554975317,1,58147,0
4f3830c4-62d4-4966-8fa5-b08858a0c731,5018,325.15308162569653,2021-07-19 13:57:28,15639,Food,Transfer,Prepaid,Online,North Stephanie,42.28.41.236,Desktop,0,0,3447,1,574.664742608566,0,66663,0
94a6728c-5a62-4133-a350-56d179850486,2970,2982.7325345017352,2021-04-17 21:11:23,21055,Travel,Withdrawal,Prepaid,Online,Smithfurt,84.179.60.103,Tablet,0,7,3368,8,9654.56499887054,0,13355,0
476a258f-ebc3-4bd3-9c86-bf31a5291619,9389,3699.2079802226044,2022-11-08 15:53:39,69220,Food,Purchase,Debit,Chip,East Michellemouth,169.157.45.138,POS,1,2,3548,4,8375.715609085419,0,53244,0
